"code_station";"date_obs_elab";"resultat_obs_elab"
"J930061101";"2004-11-16";28265
"J930061101";"2004-11-17";26346
"J930061101";"2004-11-18";26265
"J930061101";"2004-11-19";29394
"J930061101";"2004-11-20";24895
"J930061101";"2004-11-21";28401
"J930061101";"2004-11-22";26111
"J930061101";"2004-11-23";29146
"J930061101";"2004-11-24";26453
"J930061101";"2004-11-25";23312
"J930061101";"2004-11-26";23005
"J930061101";"2004-11-27";25143
"J930061101";"2004-11-28";27674
"J930061101";"2004-11-29";38398
"J930061101";"2004-11-30";50205
"J930061101";"2004-12-01";39545
"J930061101";"2004-12-02";32118
"J930061101";"2004-12-03";27599
"J930061101";"2004-12-04";24743
"J930061101";"2004-12-05";25676
"J930061101";"2004-12-06";27336
"J930061101";"2004-12-07";29399
"J930061101";"2004-12-08";21908
"J930061101";"2004-12-09";19935
"J930061101";"2004-12-10";21382
"J930061101";"2004-12-11";24671
"J930061101";"2004-12-12";22734
"J930061101";"2004-12-13";19736
"J930061101";"2004-12-14";23429
"J930061101";"2004-12-15";18376
"J930061101";"2004-12-16";19501
"J930061101";"2004-12-17";31660
"J930061101";"2004-12-18";29012
"J930061101";"2004-12-19";30746
"J930061101";"2004-12-20";31361
"J930061101";"2004-12-21";28510
"J930061101";"2004-12-22";26717
"J930061101";"2004-12-23";27841
"J930061101";"2004-12-24";38437
"J930061101";"2004-12-25";46129
"J930061101";"2004-12-26";59175
"J930061101";"2004-12-27";49869
"J930061101";"2004-12-28";48718
"J930061101";"2004-12-29";50518
"J930061101";"2004-12-30";56054
"J930061101";"2004-12-31";47068
"J930061101";"2005-01-01";42506
"J930061101";"2005-01-02";45051
"J930061101";"2005-01-03";38414
"J930061101";"2005-01-04";35269
"J930061101";"2005-01-05";37914
"J930061101";"2005-01-06";39993
"J930061101";"2005-01-07";36668
"J930061101";"2005-01-08";40242
"J930061101";"2005-01-09";40755
"J930061101";"2005-01-10";46296
"J930061101";"2005-01-11";55260
"J930061101";"2005-01-12";67994
"J930061101";"2005-01-13";75630
"J930061101";"2005-01-14";61524
"J930061101";"2005-01-15";57916
"J930061101";"2005-01-16";54474
"J930061101";"2005-01-17";44524
"J930061101";"2005-01-18";56790
"J930061101";"2005-01-19";66113
"J930061101";"2005-01-20";78705
"J930061101";"2005-01-21";75864
"J930061101";"2005-01-22";66609
"J930061101";"2005-01-23";77025
"J930061101";"2005-01-24";97568
"J930061101";"2005-01-25";94727
"J930061101";"2005-01-26";75401
"J930061101";"2005-01-27";66000
"J930061101";"2005-01-28";61894
"J930061101";"2005-01-29";63482
"J930061101";"2005-01-30";63015
"J930061101";"2005-01-31";57776
"J930061101";"2005-02-01";53483
"J930061101";"2005-02-02";53589
"J930061101";"2005-02-03";51087
"J930061101";"2005-02-04";45277
"J930061101";"2005-02-05";40826
"J930061101";"2005-02-06";45408
"J930061101";"2005-02-07";46079
"J930061101";"2005-02-08";50745
"J930061101";"2005-02-09";42215
"J930061101";"2005-02-10";35343
"J930061101";"2005-02-11";39528
"J930061101";"2005-02-12";45207
"J930061101";"2005-02-13";46697
"J930061101";"2005-02-14";44305
"J930061101";"2005-02-15";49205
"J930061101";"2005-02-16";47715
"J930061101";"2005-02-17";41244
"J930061101";"2005-02-18";42512
"J930061101";"2005-02-19";42360
"J930061101";"2005-02-20";40683
"J930061101";"2005-02-21";40849
"J930061101";"2005-02-22";37100
"J930061101";"2005-02-23";37903
"J930061101";"2005-02-24";40208
"J930061101";"2005-02-25";40331
"J930061101";"2005-02-26";35908
"J930061101";"2005-02-27";37497
"J930061101";"2005-02-28";36073
"J930061101";"2005-03-01";28763
"J930061101";"2005-03-02";31853
"J930061101";"2005-03-03";49802
"J930061101";"2005-03-04";51030
"J930061101";"2005-03-05";52805
"J930061101";"2005-03-06";53989
"J930061101";"2005-03-07";49385
"J930061101";"2005-03-08";45564
"J930061101";"2005-03-09";42720
"J930061101";"2005-03-10";40510
"J930061101";"2005-03-11";38737
"J930061101";"2005-03-12";38430
"J930061101";"2005-03-13";39455
"J930061101";"2005-03-14";35677
"J930061101";"2005-03-15";38512
"J930061101";"2005-03-16";38331
"J930061101";"2005-03-17";35218
"J930061101";"2005-03-18";39607
"J930061101";"2005-03-19";30609
"J930061101";"2005-03-20";36329
"J930061101";"2005-03-21";28844
"J930061101";"2005-03-22";29636
"J930061101";"2005-03-23";31290
"J930061101";"2005-03-24";31307
"J930061101";"2005-03-25";36114
"J930061101";"2005-03-26";28122
"J930061101";"2005-03-27";26655
"J930061101";"2005-03-28";35964
"J930061101";"2005-03-29";30792
"J930061101";"2005-03-30";39085
"J930061101";"2005-03-31";31171
"J930061101";"2005-04-01";42022
"J930061101";"2005-04-02";23658
"J930061101";"2005-04-03";27360
"J930061101";"2005-04-04";27345
"J930061101";"2005-04-05";25193
"J930061101";"2005-04-06";25814
"J930061101";"2005-04-07";26221
"J930061101";"2005-04-08";25982
"J930061101";"2005-04-09";25507
"J930061101";"2005-04-10";25344
"J930061101";"2005-04-11";22662
"J930061101";"2005-04-12";23737
"J930061101";"2005-04-13";21462
"J930061101";"2005-04-14";29480
"J930061101";"2005-04-15";38948
"J930061101";"2005-04-16";46223
"J930061101";"2005-04-17";31668
"J930061101";"2005-04-18";36838
"J930061101";"2005-04-19";36798
"J930061101";"2005-04-20";43354
"J930061101";"2005-04-21";38909
"J930061101";"2005-04-22";33760
"J930061101";"2005-04-23";41140
"J930061101";"2005-04-24";60318
"J930061101";"2005-04-25";84069
"J930061101";"2005-04-26";73713
"J930061101";"2005-04-27";50473
"J930061101";"2005-04-28";44895
"J930061101";"2005-04-29";41439
"J930061101";"2005-04-30";39322
"J930061101";"2005-05-01";33799
"J930061101";"2005-05-02";29397
"J930061101";"2005-05-03";27972
"J930061101";"2005-05-04";28360
"J930061101";"2005-05-05";28339
"J930061101";"2005-05-06";21175
"J930061101";"2005-05-07";22884
"J930061101";"2005-05-08";19523
"J930061101";"2005-05-09";18073
"J930061101";"2005-05-10";23701
"J930061101";"2005-05-11";24437
"J930061101";"2005-05-12";19855
"J930061101";"2005-05-13";18781
"J930061101";"2005-05-14";23588
"J930061101";"2005-05-15";33391
"J930061101";"2005-05-16";44156
"J930061101";"2005-05-17";38058
"J930061101";"2005-05-18";25606
"J930061101";"2005-05-19";21405
"J930061101";"2005-05-20";20692
"J930061101";"2005-05-21";19977
"J930061101";"2005-05-22";22811
"J930061101";"2005-05-23";20003
"J930061101";"2005-05-24";25135
"J930061101";"2005-05-25";23400
"J930061101";"2005-05-26";15914
"J930061101";"2005-05-27";15645
"J930061101";"2005-05-28";13481
"J930061101";"2005-05-29";11785
"J930061101";"2005-05-30";24925
"J930061101";"2005-05-31";19162
"J930061101";"2005-06-01";13137
"J930061101";"2005-06-02";10916
"J930061101";"2005-06-03";12068
"J930061101";"2005-06-04";11510
"J930061101";"2005-06-05";13231
"J930061101";"2005-06-06";16379
"J930061101";"2005-06-07";23885
"J930061101";"2005-06-08";21182
"J930061101";"2005-06-09";20472
"J930061101";"2005-06-10";17625
"J930061101";"2005-06-11";14598
"J930061101";"2005-06-12";14893
"J930061101";"2005-06-13";9327
"J930061101";"2005-06-14";6843
"J930061101";"2005-06-15";8419
"J930061101";"2005-06-16";8073
"J930061101";"2005-06-17";12168
"J930061101";"2005-06-18";24906
"J930061101";"2005-06-19";7479
"J930061101";"2005-06-20";9851
"J930061101";"2005-06-21";8427
"J930061101";"2005-06-22";12526
"J930061101";"2005-06-23";11944
"J930061101";"2005-06-24";5938
"J930061101";"2005-06-25";9153
"J930061101";"2005-06-26";9213
"J930061101";"2005-06-27";11942
"J930061101";"2005-06-28";7216
"J930061101";"2005-06-29";7088
"J930061101";"2005-06-30";8468
"J930061101";"2005-07-01";6069
"J930061101";"2005-07-02";5992
"J930061101";"2005-07-03";6868
"J930061101";"2005-07-04";9333
"J930061101";"2005-07-05";5118
"J930061101";"2005-07-06";7175
"J930061101";"2005-07-07";6767
"J930061101";"2005-07-08";6099
"J930061101";"2005-07-09";8110
"J930061101";"2005-07-10";10789
"J930061101";"2005-07-11";12603
"J930061101";"2005-07-12";12693
"J930061101";"2005-07-13";10431
"J930061101";"2005-07-14";7323
"J930061101";"2005-07-15";8956
"J930061101";"2005-07-16";10489
"J930061101";"2005-07-17";9905
"J930061101";"2005-07-18";5644
"J930061101";"2005-07-19";4873
"J930061101";"2005-07-20";3873
"J930061101";"2005-07-21";4067
"J930061101";"2005-07-22";3320
"J930061101";"2005-07-23";5852
"J930061101";"2005-07-24";5729
"J930061101";"2005-07-25";5824
"J930061101";"2005-07-26";3886
"J930061101";"2005-07-27";8790
"J930061101";"2005-07-28";7305
"J930061101";"2005-07-29";9394
"J930061101";"2005-07-30";9270
"J930061101";"2005-07-31";5159
"J930061101";"2005-08-01";6073
"J930061101";"2005-08-02";5657
"J930061101";"2005-08-03";5498
"J930061101";"2005-08-04";4324
"J930061101";"2005-08-05";6667
"J930061101";"2005-08-06";7016
"J930061101";"2005-08-07";6486
"J930061101";"2005-08-08";9699
"J930061101";"2005-08-09";8920
"J930061101";"2005-08-10";9405
"J930061101";"2005-08-11";5869
"J930061101";"2005-08-12";7460
"J930061101";"2005-08-13";4506
"J930061101";"2005-08-14";3111
"J930061101";"2005-08-15";7487
"J930061101";"2005-08-16";10223
"J930061101";"2005-08-17";8923
"J930061101";"2005-08-18";7496
"J930061101";"2005-08-19";5602
"J930061101";"2005-08-20";4527
"J930061101";"2005-08-21";4681
"J930061101";"2005-08-22";4500
"J930061101";"2005-08-23";6624
"J930061101";"2005-08-24";5236
"J930061101";"2005-08-25";11346
"J930061101";"2005-08-26";8529
"J930061101";"2005-08-27";5126
"J930061101";"2005-08-28";2755
"J930061101";"2005-08-29";8605
"J930061101";"2005-08-30";11386
"J930061101";"2005-08-31";3995
"J930061101";"2005-09-01";3889
"J930061101";"2005-09-02";5405
"J930061101";"2005-09-03";10212
"J930061101";"2005-09-04";3649
"J930061101";"2005-09-05";3274
"J930061101";"2005-09-06";3388
"J930061101";"2005-09-07";3996
"J930061101";"2005-09-08";3294
"J930061101";"2005-09-09";5083
"J930061101";"2005-09-10";4899
"J930061101";"2005-09-11";6100
"J930061101";"2005-09-12";4913
"J930061101";"2005-09-13";3964
"J930061101";"2005-09-14";4189
"J930061101";"2005-09-15";4488
"J930061101";"2005-09-16";5643
"J930061101";"2005-09-17";7073
"J930061101";"2005-09-18";4526
"J930061101";"2005-09-19";3240
"J930061101";"2005-09-20";4169
"J930061101";"2005-09-21";5002
"J930061101";"2005-09-22";4450
"J930061101";"2005-09-23";4605
"J930061101";"2005-09-24";4117
"J930061101";"2005-09-25";3477
"J930061101";"2005-09-26";4293
"J930061101";"2005-09-27";3699
"J930061101";"2005-09-28";4112
"J930061101";"2005-09-29";4062
"J930061101";"2005-09-30";3602
"J930061101";"2005-10-01";5239
"J930061101";"2005-10-02";4024
"J930061101";"2005-10-03";5249
"J930061101";"2005-10-04";5315
"J930061101";"2005-10-05";4170
"J930061101";"2005-10-06";5982
"J930061101";"2005-10-07";5356
"J930061101";"2005-10-08";3864
"J930061101";"2005-10-09";3644
"J930061101";"2005-10-10";2615
"J930061101";"2005-10-11";4030
"J930061101";"2005-10-12";2914
"J930061101";"2005-10-13";11391
"J930061101";"2005-10-14";13593
"J930061101";"2005-10-15";8357
"J930061101";"2005-10-16";4271
"J930061101";"2005-10-17";8071
"J930061101";"2005-10-18";4853
"J930061101";"2005-10-19";12068
"J930061101";"2005-10-20";24431
"J930061101";"2005-10-21";9829
"J930061101";"2005-10-22";11351
"J930061101";"2005-10-23";27421
"J930061101";"2005-10-24";9240
"J930061101";"2005-10-25";9555
"J930061101";"2005-10-26";11627
"J930061101";"2005-10-27";6008
"J930061101";"2005-10-28";14797
"J930061101";"2005-10-29";17006
"J930061101";"2005-10-30";14248
"J930061101";"2005-10-31";8646
"J930061101";"2005-11-01";8065
"J930061101";"2005-11-02";12989
"J930061101";"2005-11-03";37153
"J930061101";"2005-11-04";43721
"J930061101";"2005-11-05";22453
"J930061101";"2005-11-06";13932
"J930061101";"2005-11-07";34000
"J930061101";"2005-11-08";43802
"J930061101";"2005-11-09";24615
"J930061101";"2005-11-10";20272
"J930061101";"2005-11-11";17536
"J930061101";"2005-11-12";18229
"J930061101";"2005-11-13";14797
"J930061101";"2005-11-14";18867
"J930061101";"2005-11-15";13772
"J930061101";"2005-11-16";12368
"J930061101";"2005-11-17";14031
"J930061101";"2005-11-18";13805
"J930061101";"2005-11-19";12945
"J930061101";"2005-11-20";9917
"J930061101";"2005-11-21";15050
"J930061101";"2005-11-22";12791
"J930061101";"2005-11-23";6528
"J930061101";"2005-11-24";9341
"J930061101";"2005-11-25";10335
"J930061101";"2005-11-26";11091
"J930061101";"2005-11-27";14906
"J930061101";"2005-11-28";34360
"J930061101";"2005-11-29";45038
"J930061101";"2005-11-30";36041
"J930061101";"2005-12-01";31955
"J930061101";"2005-12-02";67475
"J930061101";"2005-12-03";159285
"J930061101";"2005-12-04";161631
"J930061101";"2005-12-05";129714
"J930061101";"2005-12-06";105305
"J930061101";"2005-12-07";79381
"J930061101";"2005-12-08";75419
"J930061101";"2005-12-09";83145
"J930061101";"2005-12-10";77833
"J930061101";"2005-12-11";61382
"J930061101";"2005-12-12";52819
"J930061101";"2005-12-13";49600
"J930061101";"2005-12-14";44693
"J930061101";"2005-12-15";46028
"J930061101";"2005-12-16";44164
"J930061101";"2005-12-17";43047
"J930061101";"2005-12-18";39589
"J930061101";"2005-12-19";40407
"J930061101";"2005-12-20";31193
"J930061101";"2005-12-21";32944
"J930061101";"2005-12-22";34070
"J930061101";"2005-12-23";30342
"J930061101";"2005-12-24";31568
"J930061101";"2005-12-25";24537
"J930061101";"2005-12-26";30389
"J930061101";"2005-12-27";26750
"J930061101";"2005-12-28";29788
"J930061101";"2005-12-29";28659
"J930061101";"2005-12-30";25847
"J930061101";"2005-12-31";40934
"J930061101";"2006-01-01";57810
"J930061101";"2006-01-02";79394
"J930061101";"2006-01-03";83998
"J930061101";"2006-01-04";69905
"J930061101";"2006-01-05";53299
"J930061101";"2006-01-06";53922
"J930061101";"2006-01-07";55319
"J930061101";"2006-01-08";52206
"J930061101";"2006-01-09";44601
"J930061101";"2006-01-10";45490
"J930061101";"2006-01-11";41237
"J930061101";"2006-01-12";45155
"J930061101";"2006-01-13";45567
"J930061101";"2006-01-14";44203
"J930061101";"2006-01-15";38409
"J930061101";"2006-01-16";37711
"J930061101";"2006-01-17";42468
"J930061101";"2006-01-18";56447
"J930061101";"2006-01-19";58534
"J930061101";"2006-01-20";47411
"J930061101";"2006-01-21";51496
"J930061101";"2006-01-22";46112
"J930061101";"2006-01-23";41766
"J930061101";"2006-01-24";41573
"J930061101";"2006-01-25";40786
"J930061101";"2006-01-26";33511
"J930061101";"2006-01-27";39756
"J930061101";"2006-01-28";30456
"J930061101";"2006-01-29";39036
"J930061101";"2006-01-30";42836
"J930061101";"2006-01-31";45943
"J930061101";"2006-02-01";44894
"J930061101";"2006-02-02";39954
"J930061101";"2006-02-03";40310
"J930061101";"2006-02-04";37442
"J930061101";"2006-02-05";32684
"J930061101";"2006-02-06";33840
"J930061101";"2006-02-07";33293
"J930061101";"2006-02-08";29918
"J930061101";"2006-02-09";34080
"J930061101";"2006-02-10";27598
"J930061101";"2006-02-11";28072
"J930061101";"2006-02-12";28795
"J930061101";"2006-02-13";29139
"J930061101";"2006-02-14";28924
"J930061101";"2006-02-15";32962
"J930061101";"2006-02-16";50658
"J930061101";"2006-02-17";97314
"J930061101";"2006-02-18";105500
"J930061101";"2006-02-19";145541
"J930061101";"2006-02-20";202997
"J930061101";"2006-02-21";199010
"J930061101";"2006-02-22";190459
"J930061101";"2006-02-23";160031
"J930061101";"2006-02-24";124896
"J930061101";"2006-02-25";104459
"J930061101";"2006-02-26";91614
"J930061101";"2006-02-27";80955
"J930061101";"2006-02-28";66901
"J930061101";"2006-03-01";70663
"J930061101";"2006-03-02";71205
"J930061101";"2006-03-03";92699
"J930061101";"2006-03-04";134222
"J930061101";"2006-03-05";157496
"J930061101";"2006-03-06";159591
"J930061101";"2006-03-07";152779
"J930061101";"2006-03-08";204697
"J930061101";"2006-03-09";233582
"J930061101";"2006-03-10";228111
"J930061101";"2006-03-11";213455
"J930061101";"2006-03-12";182495
"J930061101";"2006-03-13";148577
"J930061101";"2006-03-14";126190
"J930061101";"2006-03-15";110402
"J930061101";"2006-03-16";93005
"J930061101";"2006-03-17";94803
"J930061101";"2006-03-18";90723
"J930061101";"2006-03-19";78099
"J930061101";"2006-03-20";77496
"J930061101";"2006-03-21";75762
"J930061101";"2006-03-22";78668
"J930061101";"2006-03-23";83929
"J930061101";"2006-03-24";108891
"J930061101";"2006-03-25";154008
"J930061101";"2006-03-26";206936
"J930061101";"2006-03-27";297624
"J930061101";"2006-03-28";315172
"J930061101";"2006-03-29";281117
"J930061101";"2006-03-30";256288
"J930061101";"2006-03-31";265583
"J930061101";"2006-04-01";294695
"J930061101";"2006-04-02";304065
"J930061101";"2006-04-03";283118
"J930061101";"2006-04-04";244538
"J930061101";"2006-04-05";208140
"J930061101";"2006-04-06";160127
"J930061101";"2006-04-07";135334
"J930061101";"2006-04-08";120069
"J930061101";"2006-04-09";109382
"J930061101";"2006-04-10";96287
"J930061101";"2006-04-11";88616
"J930061101";"2006-04-12";84312
"J930061101";"2006-04-13";78390
"J930061101";"2006-04-14";77607
"J930061101";"2006-04-15";74250
"J930061101";"2006-04-16";102820
"J930061101";"2006-04-17";111306
"J930061101";"2006-04-18";83427
"J930061101";"2006-04-19";78317
"J930061101";"2006-04-20";72337
"J930061101";"2006-04-21";73480
"J930061101";"2006-04-22";71755
"J930061101";"2006-04-23";63015
"J930061101";"2006-04-24";76002
"J930061101";"2006-04-25";75652
"J930061101";"2006-04-26";66636
"J930061101";"2006-04-27";64840
"J930061101";"2006-04-28";57168
"J930061101";"2006-04-29";54810
"J930061101";"2006-04-30";63136
"J930061101";"2006-05-01";43211
"J930061101";"2006-05-02";46884
"J930061101";"2006-05-03";53451
"J930061101";"2006-05-04";45762
"J930061101";"2006-05-05";43343
"J930061101";"2006-05-06";40754
"J930061101";"2006-05-07";42388
"J930061101";"2006-05-08";43886
"J930061101";"2006-05-09";46953
"J930061101";"2006-05-10";45175
"J930061101";"2006-05-11";49129
"J930061101";"2006-05-12";37140
"J930061101";"2006-05-13";35368
"J930061101";"2006-05-14";43726
"J930061101";"2006-05-15";28791
"J930061101";"2006-05-16";33932
"J930061101";"2006-05-17";33368
"J930061101";"2006-05-18";25628
"J930061101";"2006-05-19";28510
"J930061101";"2006-05-20";43058
"J930061101";"2006-05-21";51319
"J930061101";"2006-05-22";45114
"J930061101";"2006-05-23";43890
"J930061101";"2006-05-24";34388
"J930061101";"2006-05-25";35694
"J930061101";"2006-05-26";32550
"J930061101";"2006-05-27";28843
"J930061101";"2006-05-28";27335
"J930061101";"2006-05-29";23181
"J930061101";"2006-05-30";23705
"J930061101";"2006-05-31";22853
"J930061101";"2006-06-01";21586
"J930061101";"2006-06-02";25375
"J930061101";"2006-06-03";23399
"J930061101";"2006-06-04";17557
"J930061101";"2006-06-05";17033
"J930061101";"2006-06-06";29813
"J930061101";"2006-06-07";32722
"J930061101";"2006-06-08";31975
"J930061101";"2006-06-09";26596
"J930061101";"2006-06-10";8001
"J930061101";"2006-06-11";14234
"J930061101";"2006-06-12";10784
"J930061101";"2006-06-13";15620
"J930061101";"2006-06-14";20588
"J930061101";"2006-06-15";19454
"J930061101";"2006-06-16";26814
"J930061101";"2006-06-17";19733
"J930061101";"2006-06-18";8433
"J930061101";"2006-06-19";9389
"J930061101";"2006-06-20";8889
"J930061101";"2006-06-21";8061
"J930061101";"2006-06-22";9176
"J930061101";"2006-06-23";10604
